commit,kind,telemetry_sensitive_diff,retained_paths,absent_paths,classification,subject
7c9516317f47ba5e165cdcedcd5374b5a0432157,change,no,3,0,retained/mixed; audit merged runtime,docs(tui): reconcile protocol head and contract checks
2cc7fcb5ff8f927a6bbd72dea3e109beb2e1501d,change,no,1,0,retained/mixed; audit merged runtime,test(ssh): reproduce background daemon upload stdin loss
bea3179c4a55a443faf96397e79c64e5893c8f88,change,no,4,0,retained/mixed; audit merged runtime,fix(ssh): preserve stdin for background daemon upload
0ae5579539106beb5eeded45befa9018441b5bd3,merge topology,no,0,0,topology; see constituent changes,Merge pull request #10590 from manaflow-ai/issue-10587-daemon-bootstrap-self-heal
893b41b96e6978b5aa006f13cd2ea264a1aa1b93,change,no,1,0,retained/mixed; audit merged runtime,test: reproduce unread sidebar row height desync
ab75fb75caf8deb5eb6ddde58e5e9349a2cfb2f4,change,no,4,0,retained/mixed; audit merged runtime,fix: synchronize sidebar unread row heights
78b106521ad50f7e1c16d98b6f0892ae37c52824,merge topology,no,0,0,topology; see constituent changes,Merge pull request #10583 from manaflow-ai/issue-10582-sidebar-row-height-desync
24659c4023643411d39cd6c46cc14c74bb7db7f5,change,yes,5,0,retained/mixed; audit merged runtime,Fix missing GhosttyKit release for nightly builds (#10618)
7c8ce40288f8e491b1ecb38a38a22b8449fa4aa2,change,no,7,0,retained/mixed; audit merged runtime,fix(browser): default toolbar actions to overflow menu (#10460)
58d5cf9fd24f03311824355d5011091fddf85dc8,change,no,10,0,retained/mixed; audit merged runtime,ssh-tmux: deliver OSC 777/9 notifications from mirrored panes (#833) (#10048)
53a60878a184d65e0ee2a00819a8d786bc9d7b37,change,no,1,9,retained/mixed; audit merged runtime,"iOS: tighter toolbar title reserve, pinned nav bar on scrollable surfaces, workspace-titled browser pill (#10620)"
7014a461badf922b0686fe2826402afbcb486135,change,no,1,0,retained/mixed; audit merged runtime,Bump ghostty to b17f1726f (renderer pixel scroll API)
755a647886c70305506f3276c5142b9fa2eaae2c,change,no,1,0,retained/mixed; audit merged runtime,Pin GhosttyKit checksum for b17f1726f
b207ea63ab5deb84296841be5906b737c35fbe2d,change,no,1,0,retained/mixed; audit merged runtime,Normalize project.pbxproj (inherited unnormalized from main)
de3bc14e0b928abcc0a5cafe51411eba7d65bea8,merge topology,no,0,0,topology; see constituent changes,Merge pull request #10598 from manaflow-ai/bump-ghostty-pixel-scroll
80dd6019366dfe67635062263aa207e80df420fa,change,no,0,21,excluded or superseded paths,iOS: Task Composer drafts with save-on-leave confirmation and attachment persistence (#10588)
c3d8be7048e9ea095082b96340444b4942b37f8c,change,no,0,22,excluded or superseded paths,iOS: paste images and files as attachments in the Task Composer and terminal composer (#10536)
11fb32630f9419be050725c9fac48a3994eb258a,change,no,0,9,excluded or superseded paths,simstream v2: recover a fused simulator worker from the phone
0ff1cd7278df5071969746bc4f1955dc529b4b8c,merge topology,no,0,0,topology; see constituent changes,Merge pull request #10595 from manaflow-ai/feat-sim-stream-recover
ecddb1f8ab71c5c8654262ff4f4672b286a18b13,change,no,2,0,retained/mixed; audit merged runtime,Fix NSColor darken crash for non-RGB colors (#10627)
b5517d07682b8b5c686bb581b88f0333e5881633,change,no,2,19,retained/mixed; audit merged runtime,iOS inline replies: relay through the presence worker instead of trusting a backgrounded app (#10511)
b3e3ed9e5ba0b5cca871424bed8f5692b07d3680,change,no,7,0,retained/mixed; audit merged runtime,fix(browser): scope cookie clears by URL (#10626)
7c3093ef855c097abdc44ff38e0a6b9a4f0ba7fe,change,no,0,61,excluded or superseded paths,iOS: per-Computer connection methods and a method-sectioned Connections list (#10437)
15d87010358203a0b59b415940328bcfa9e00740,change,no,0,8,excluded or superseded paths,iOS: never auto-zoom the terminal; hold stale-grid reconnect replays (#10616)
289b6413b2f990a9679f24b84eb84ae186bd44d8,change,no,0,6,excluded or superseded paths,ios: add minimal launch screen (#10621)
5c207f618f731de49c1ac09f3b8021b266298861,change,no,3,0,retained/mixed; audit merged runtime,Respect macOS Show scroll bars setting for terminal (#10632)
4eda2a7455e172398508128a93d470b638fa1a49,change,no,0,2,excluded or superseded paths,iOS: reserve first-pass title space for every structural trailing item (#10646)
7b98a19f75665dd3fd9b0be678adeb2ce0ef7d4c,change,no,2,0,retained/mixed; audit merged runtime,fix(ssh): retract stale connection sidebar errors after reconnect (#10652)
ad50f103770a9831e1b381150ccfe3cd1503c18e,change,no,0,13,excluded or superseded paths,fix(ios): stop the diff pager taking over mid-swipe gestures (#10615)
addb5efa71279fa9b32fb63befc8f497a744d631,change,no,1,5,retained/mixed; audit merged runtime,ios: hold scroll position through replays mid-gesture + frame-rate audit probes (#10592)
9a2e99f39cad355151fab9ff96bb830b14fea09a,change,no,0,22,excluded or superseded paths,Rebuild iOS terminal keyboard pinning with legacy default and rebuild-revert kill switch (#10518)
3084031305b2afa20ab38c7eb707ebd482d033e9,change,no,12,13,retained/mixed; audit merged runtime,Redo the Task Composer directory picker as a native drill-down browser (#10622)
eb76c7c6b8e5bd6b5070a7e8551f3a09ad59282d,change,no,0,13,excluded or superseded paths,"iOS What's New system: binary pages, remote visibility list, targeted announcements (#10639)"
f9fffa658fc07ac3249bb353b3f616bf2981e2d4,change,no,5,19,retained/mixed; audit merged runtime,iOS markdown parity: render docs with the shared markdown-viewer web shell (#10638)
c5960aefdac5a3be0d907d359de327319d0bd463,change,no,0,5,excluded or superseded paths,Bring back the picker's recent-directory chips without breaking the scroll edge effect (#10667)
b5ac3255fd43df408151288f94a20c0931f699c6,change,no,0,16,excluded or superseded paths,iOS: render terminal full height and pin its bottom to the composer bar (#10594)
94236d8eb4c70344121c42ac5a7fcc3681e5dddf,change,no,0,3,excluded or superseded paths,ios: animate computer visibility toggles on the Computers lists (#10645)
9d6c94dc512ecddf15e4a86742cf9111ff596750,change,no,5,0,retained/mixed; audit merged runtime,fix(browser): keep Copy Image JavaScript callbacks safe (#10665)
8c6143b5efa38f5ea421b0368a89aa165e719003,change,no,2,0,retained/mixed; audit merged runtime,Lay out standalone quit confirmation before display (#9620)
c5a825a59384fcba1599bad5ce20e5a2b7673972,change,no,0,1,excluded or superseded paths,fix(ios): compile scrollInteractionActive in Release builds (#10673)
98d140781f366e3e5d8aea716250079a534eea71,change,no,0,3,excluded or superseded paths,iOS: guide-locked composer bar with static-inequality keyboard absorption (#10687)
79b7047457329447e4c24d2a5c133634135818f4,merge topology,no,0,0,topology; see constituent changes,Merge origin/main into TUI aggregate
5ce66c087c28fa51b522c839534e0f7722060bd2,change,no,4,0,retained/mixed; audit merged runtime,docs: refresh cmux-tui audit board state
52c7ca4735f5c632b469fc40f27ad4e207c5dd7e,change,no,1,0,retained/mixed; audit merged runtime,normalize C1 control-string introducers
2c7379193504bee9a9119c77895a5020ebf7874f,change,no,1,0,retained/mixed; audit merged runtime,fix relay git diff stderr backpressure
8196bb8300e55c006a3af19d6c1050ec0a3c29e1,change,no,1,0,retained/mixed; audit merged runtime,fix tui stream cancellation retry state
551134c76529c3ae672f94e97633ff4768438cb9,change,no,1,0,retained/mixed; audit merged runtime,fix ssh bootstrap upload symlink race
9ae417393510067ac566b9c8b800c18a33d68dae,change,no,1,0,retained/mixed; audit merged runtime,test tui resource selector validation
909f4907e8e5c98939d7c41f451381a374d33c70,change,no,1,0,retained/mixed; audit merged runtime,harden ssh upload staging directory
d39cba3843cc7cf332437a3fb4b19da5859bc417,change,no,1,0,retained/mixed; audit merged runtime,fix ssh bootstrap staging cleanup
c82a96dfb21a09e6b245f0ebb2f0734173436559,change,yes,0,28,excluded or superseded paths,iOS onboarding: push notification page with inline reply preview and gated permission ask (#10636)
35b2c3e608ca8f669185b0bc5863ea6fa299be69,change,no,0,1,excluded or superseded paths,cloud-testflight: bake lane crash-reporting flag into fleet archives (#10693)
033d98e727f04f173e9c453bd55253e43d1bddab,change,yes,43,50,retained/mixed; audit merged runtime,"cmux Cloud: your computer — persistent machines on Blaxel, billing, desktops (#10478)"
835d046fed9d339443f718ff0f6ef87813272bbb,change,no,0,6,excluded or superseded paths,"iOS What's New webview: render as the signed-in user, follow app appearance (#10672)"
14abca29637de71760c32bd6a973518bfbfb2c67,merge topology,no,0,0,topology; see constituent changes,Merge remote-tracking branch 'origin/main' into aggregate-final
526b5b611d1ed96bfe7cef800b56b9dfc6185e82,change,no,1,1,retained/mixed; audit merged runtime,fix: revalidate dispatched TUI workflow identity
387b4185f28e8baf040207f3e7ec9ffb50f3b53b,change,no,1,0,retained/mixed; audit merged runtime,Fix CLI global option scope after command payload
279e1c295d9b6bd769b47577a761539addbefe36,change,no,4,0,retained/mixed; audit merged runtime,docs: refresh final aggregate audit state
67cce86d4199849fb88a751ec902404cc4233ecf,change,no,3,0,retained/mixed; audit merged runtime,docs: mark current TUI snapshot over historical board entries
05904b13cd62fa28ae5a393e2dea3e8cdce1c93f,change,no,1,0,retained/mixed; audit merged runtime,docs: log final TUI hardening tail
ae2fa91709051b7b6cb6849cb92381f50a405a5e,change,no,1,0,retained/mixed; audit merged runtime,skip legacy socket entries with unreadable file type
702a0dcbc1c83a1f635b3e271128ad164960ea1f,change,no,2,0,retained/mixed; audit merged runtime,fix(go): reject invalid zero-progress writes
3e85c7dd05fe6b4294164e9e58f44ee4c809f545,change,no,1,0,retained/mixed; audit merged runtime,Validate derived Java session socket names
1e6a3265505f72e03adca200598a514b96e908e2,change,no,1,0,retained/mixed; audit merged runtime,fix(relay): guard PTY callbacks by attachment generation
beadf9f1f173c259c07d6f342e73510d68dc6939,change,no,1,0,retained/mixed; audit merged runtime,fix(relay): close only current PTY generation
4a50dd64b2b3ca5dc098b662a54aa3cbddeda8c7,change,no,1,0,retained/mixed; audit merged runtime,fix(go): preserve dispatch after partial writes
b964701b9823b064eb41fdababc378a7a3cf6897,change,no,1,0,retained/mixed; audit merged runtime,fix(relay): qualify overflow and exit cleanup by generation
3b75312375a6dc10e6facbabd4381824eb7d6e16,change,no,1,0,retained/mixed; audit merged runtime,fix(relay): serialize attachment callback delivery
f457826a34e37504b5513cb5f8b4085aba15fee9,change,no,1,0,retained/mixed; audit merged runtime,fix(relay): serialize attachment close with callback gate
03d19a5e137b8b3e6949e4b4b4f1f0c05846c8e0,change,no,1,0,retained/mixed; audit merged runtime,fix(relay): gate PTY replacement insertion
1c79fcfbd97a2b98abaaba677c756bf19bd4832c,change,no,1,0,retained/mixed; audit merged runtime,test(relay): ignore stale callbacks after reopen
77b51e368a41de79995adc6842a66f0834c7a9e9,change,no,1,0,retained/mixed; audit merged runtime,fix(relay): avoid opening gate lock inversion
c14fa5bcc5aaa40e6d04fa4dca544a45a77c7453,change,no,2,0,retained/mixed; audit merged runtime,cmux-tui docs: one dedicated session per product built on cmux-tui (#10690)
7ddd04f2c1879cb38868292987aae1f1dfa2b139,change,no,156,7,retained/mixed; audit merged runtime,"feat(cmux-tui): chatmux-relay Rust rewrite — PTY, exec verbs, autostart, journal forwarder (#10603)"
95e6fad3bff375df584ba8a69d80d6922abe8d95,change,no,58,0,retained/mixed; audit merged runtime,cmux-tui: live foreground_cwd in terminal process show (#10704)
cce1142f60efc95f9abc7c2d2bf9696536d291f3,change,no,1,1,retained/mixed; audit merged runtime,Raise client-config poll interval from 5 to 30 minutes (#10722)
7fdcfa583a3b708b523a08dfcbfac3b57ffbc627,change,no,0,1,excluded or superseded paths,test(web): replace auth cache expiry sleep (#10718)
0560bae72c17ccf2da139fdf44f1907523fc82cc,merge topology,no,0,0,topology; see constituent changes,Merge origin/main before final TUI hardening review
5e2e88486348bc41ab4d7c29022d398588dcb76d,change,no,4,0,retained/mixed; audit merged runtime,docs(cmux-tui): record current merge and hardening tail
6e9d97c176ece3bdedc40d9a3b0a0e1eb1bc8150,change,no,1,0,retained/mixed; audit merged runtime,fix(go): advance cancel payload once per write
33bc8364254783749519529514e767ec88703458,change,no,1,0,retained/mixed; audit merged runtime,fix(relay): make async stderr read trait import explicit
c4f1b62518edd3bf70c76923451bda77857944e1,change,no,1,0,retained/mixed; audit merged runtime,fix(relay): bound shell viewer delivery queues
375daeb96e229559532c534412276ee4bf19ba6f,change,no,3,0,retained/mixed; audit merged runtime,fix(tui): close stale attachments and own upload staging
93bc0e4015e8d1bbba927b5324786cda0edc38c7,change,no,4,2,retained/mixed; audit merged runtime,relay npm: dedicated cmux-relay publish lane on the cmux-relay-v* tag family (#10725)
bdff60c67d8c30cd5d00890f569d22e5cc65fcc1,change,no,1,0,retained/mixed; audit merged runtime,fix(relay): omit hashed session name on wire (#10723)
951db83c3545f9ad4fce67f420f6998d1832ba02,merge topology,no,0,0,topology; see constituent changes,Merge origin/main before final TUI hardening review
f6efc0a1641881848b3002c11115570530904473,change,no,4,0,retained/mixed; audit merged runtime,docs(tui): record final hardening merge state
28becbddaf3493b133707ceb3f069bd082544996,change,no,2,0,retained/mixed; audit merged runtime,fix(tui): make staged upload creation no-clobber
676ea97842d78db49b4ba7b060e4800c096e0de5,change,no,2,0,retained/mixed; audit merged runtime,fix(tui): close upload option and parser gaps
ea326c45bb7d8ceb3d0a29a5239af0144c0444c4,change,no,2,0,retained/mixed; audit merged runtime,docs(tui): clarify interactive and headless ownership
7ec087c52250c5c0e07464581c48a03ab371d2f1,change,no,4,0,retained/mixed; audit merged runtime,docs(tui): record no-clobber and CLI simplification tail
f78182c0a11c5728f7e0a6dd6fd48605fd856ae5,change,no,2,0,retained/mixed; audit merged runtime,fix(tui): add PyPI project description (#10724)
de082a2cf390b59acd36fb11b13fa4c22f9a55df,merge topology,no,0,0,topology; see constituent changes,Merge origin/main before final TUI review
774b42eaaf4ed2bf8657a5ca182ef23c7ce8b9b0,change,no,2,0,retained/mixed; audit merged runtime,Fix scoped remote daemon upload cleanup
4fffdfc128bd7641fb856fbef8aa2d2ee84f10c8,change,no,3,0,retained/mixed; audit merged runtime,Harden remote daemon upload cleanup scope
f8b526ce7b5537a4bf85c0a54eb16bba6035a637,change,no,6,0,retained/mixed; audit merged runtime,docs(tui): record cleanup and CLI simplification
a66ad80bd042a904d16121b05bf52ee9ea53f4e1,change,no,2,0,retained/mixed; audit merged runtime,relay(chatmux): emit terminal_gone for missing pinned terminals (#10732)
b95d5b85a6887c21c00efb8cdb7b1a076de80327,change,no,2,1,retained/mixed; audit merged runtime,tui-publish-npm: allow first-time package publishes and idempotent retries (#10727)
333fa999970d22ebb5a8475059e0784b5be6f624,change,no,1,0,retained/mixed; audit merged runtime,fix(tui): use imported JSON value type in tests (#10729)
495b1c8caf6d64ce2b71bdab0a124d7e0d02fc32,merge topology,no,0,0,topology; see constituent changes,Merge origin/main before final TUI verification
90ce76ca571df9af0289de66a8570f4858349e7a,change,no,0,2,excluded or superseded paths,Harden remote agent launch temp files
ad4ab3f6e5cde50406393f13220478ef45f4f660,change,no,2,0,retained/mixed; audit merged runtime,docs: define terminal gone PTY relay semantics
2c7fb75887865082dafac5407e1e6c3515500afa,change,no,2,0,retained/mixed; audit merged runtime,fix remote upload PID marker cleanup safety
b0bfbd29cde24a9a4b3e66b2ff762c9672cadbee,change,no,1,0,retained/mixed; audit merged runtime,docs(remote): clarify upload marker ownership
79182c532caad01f9d4fb086953cd9401f1124dc,change,no,1,0,retained/mixed; audit merged runtime,fix relay terminal gone classification
d998f308a6105448e1c22291ede9a92c3306cca9,change,no,1,0,retained/mixed; audit merged runtime,docs(relay): match PTY error contract
8cfe70f5e93678ddcb8a9cc6dfd8a956e7f2925d,change,no,1,0,retained/mixed; audit merged runtime,fix relay typed error serialization
f398f6d1037bb943ad59d9490ca03cdcd336fe8c,change,no,1,0,retained/mixed; audit merged runtime,docs(relay): clarify terminal lookup proof
bd985bddcded04ed849e3484dbcb645b32a32cb6,change,no,2,0,retained/mixed; audit merged runtime,fix(tui): accept relay release-candidate npm versions (#10735)
31fc5df2b46aa0f9bd130c147ca2f0308a0cc75d,merge topology,no,0,0,topology; see constituent changes,Merge origin/main before final TUI review
9a535248d6fad8e4a4dfd703ce88022c1b1db1e8,change,no,4,0,retained/mixed; audit merged runtime,docs(tui): refresh debt and intent boards
961a692948353661ed826d9c4ea92bfb9c4ba842,change,no,2,0,retained/mixed; audit merged runtime,docs(tui): correct aggregate count
4a76a03fc935dcc9c203561e981218c6203afe77,change,no,1,0,retained/mixed; audit merged runtime,fix: satisfy relay clippy warnings
c722869b7c991110ea9b9eb6f3f0e012a9010928,change,no,2,0,retained/mixed; audit merged runtime,fix: restore tui test target clippy hygiene
f464466601f301bf4be7714b989fe01472604f03,change,no,1,0,retained/mixed; audit merged runtime,test: compare normalized c1 bytes explicitly
84beacd826d7876b86a9e896055c8622addc228b,change,no,1,0,retained/mixed; audit merged runtime,fix: remove redundant ssh upload borrow
8c5b98a63cd90cc068af60b948b6c77bfdaeece1,change,no,1,0,retained/mixed; audit merged runtime,test: assert ssh upload path is not redirected
663317e43161916d4965cc412fc68589846b6360,change,no,1,0,retained/mixed; audit merged runtime,test(tui): use valid public id in selector fixture
42e97c05c6fd15f8e62bbcaf3e96be4388edb7d2,change,no,1,0,retained/mixed; audit merged runtime,test(tui): assert selector error code
2597d7720d9e5394c2cb7e1e0ac139adb6aa5ce5,change,no,1,0,retained/mixed; audit merged runtime,test(tui): cover Kitty quota timeout admission
31857f0c4c1cd52617688aa7465832fa66122f6a,change,no,1,0,retained/mixed; audit merged runtime,fix(tui): degrade Kitty quota timeout gracefully
95fd2196df6618d0f5ba97f26e3a2196cbc0b9b0,change,no,1,0,retained/mixed; audit merged runtime,test(tui): assert degraded Kitty quota remains disabled
ba16a6745e1c6791c92e44c36bd24495a75de820,change,no,1,0,retained/mixed; audit merged runtime,fix(tui): clarify Kitty quota recovery comment
fd745899a90e1b2eec43d0187c4280099d5ac17f,change,no,3,0,retained/mixed; audit merged runtime,docs(tui): refresh exact-head debt and PR boards
29145d800c822b45575cd00aba0628d62ba2ac48,change,no,6,0,retained/mixed; audit merged runtime,fix(relay): gate typed PTY operational errors
cd76c82e3d3045af898e7dfc65c9fba46c2c7a4f,change,no,1,0,retained/mixed; audit merged runtime,fix(relay): classify output overflow consistently
2f3e4783857f5936e3559fcedcf1c4663090045a,change,no,1,0,retained/mixed; audit merged runtime,test tui partial stream cancel write failure
ec074f4b536bd318ff932e315b087c1e157e8db3,change,no,1,0,retained/mixed; audit merged runtime,fix tui cancel write retirement state
c4e842cc55e01a355331b6ea7e4c1ced31d90041,change,no,1,0,retained/mixed; audit merged runtime,fix(relay): bound git diff stderr drain
e4f527bc00af27346b0e628f76f907ef34531d82,change,no,1,0,retained/mixed; audit merged runtime,fix(relay): drain git status stderr continuously
4f8019b311dc037693151a19f14000bd48af1e1c,change,no,4,0,retained/mixed; audit merged runtime,docs(tui): record current protocol and request boards
ca1224963693698eaf9a800a3fa79e81fbe86311,change,no,1,0,retained/mixed; audit merged runtime,fix(relay): reap git diff child on missing stdout
75ddb6fbe84fb37ee8bcc75d0d96c39ec782e3e9,change,no,1,0,retained/mixed; audit merged runtime,fix(relay): gate stale PTY overflow errors
675489ce459720bc9fe96cfca18ee56b8a79ed44,change,no,4,0,retained/mixed; audit merged runtime,docs(tui): record wave 48 audit and follow-ups
d477d811258d6bc185c092e6713f5a459c870972,change,no,4,0,retained/mixed; audit merged runtime,docs(tui): record session backlog and review blockers
ebb2fe77351679da78d041b0e31222781e9b5c00,change,no,2,0,retained/mixed; audit merged runtime,test: cover aged remote upload marker recovery
222ec04bbff57401fcaa1ffd6ae7065fca33351d,change,no,2,0,retained/mixed; audit merged runtime,fix: reclaim aged reused upload markers
81bd256cf49013814a267e0de9cfeae659825106,change,no,2,0,retained/mixed; audit merged runtime,fix(tui): preserve authoritative tabs across lazy attach
f0e5120d8cdf2c8063ce8d199ebee5563b467f61,change,no,2,0,retained/mixed; audit merged runtime,fix(tui): fence authoritative tree publication
310bb5a8db24ea9a92bf2ff241c4f00ca7800716,change,no,1,0,retained/mixed; audit merged runtime,fix(relay): preserve viewer replay before early exit
173de1578b5ff169477df4c5d24516f7d2ed6813,change,no,1,0,retained/mixed; audit merged runtime,fix(relay): initialize negotiated auth state explicitly
163ca3dbe1898303c797b62fc5a6f106e49f5b6c,change,no,2,0,retained/mixed; audit merged runtime,feat(tui): jump context menus to first and last action
de8edb20c2550e7cf894f2bd103b221a06a5f7af,change,no,1,0,retained/mixed; audit merged runtime,fix(relay): bound git child cleanup and process groups
125a6cd7d88eac5ae5b8c4b4692579e71f4cfa08,change,no,1,0,retained/mixed; audit merged runtime,fix(relay): bound git child wait after pipe EOF
05cec6b0f8274c6842dcb6a0639520d14883c3da,change,no,2,0,retained/mixed; audit merged runtime,fix(relay): integrate watch lifecycle acknowledgements
39e92761513a5733f96b7320cc622b16267397d1,change,no,3,0,retained/mixed; audit merged runtime,fix: close relay attachment before killing overflow control
9d62edbbaf868617ed513225152b0cbb1996655a,change,no,1,0,retained/mixed; audit merged runtime,fix(relay): bound cancellation reaping for git children
a1a38e8ce35f3fe27bc2fe625c36c1b44edc0221,change,no,1,0,retained/mixed; audit merged runtime,test(relay): discard overflow callback result explicitly
9465157bd56a3799aef154bde4946c93edb6af53,change,no,3,0,retained/mixed; audit merged runtime,fix: refresh upload liveness and complete overflow exit calls
5c8c091fe86292efe162cad94ae853f0de58cdf6,change,no,1,0,retained/mixed; audit merged runtime,fix(cdp): clean up Chrome when stderr reader fails
e41910c7096d2560a2716b907acf1d9c8c36a56d,change,no,1,0,retained/mixed; audit merged runtime,test: allow heartbeat probe to reach captured upload command
10c959d6855d7b114d6b72c1c88cb5511cb1ae49,change,no,1,0,retained/mixed; audit merged runtime,fix(relay): enforce total git operation deadlines
acb3f7f7b43901b0926f2d114f72bb18574b0a84,change,no,2,0,retained/mixed; audit merged runtime,fix(relay): complete watch and delivery imports
1cff8ef18b49ea8cbfd2bd2479d8529f2086345a,change,no,2,0,retained/mixed; audit merged runtime,fix: fail closed when remote upload age checks fail
69549af099db1b7ace775714ce504df63810d7c6,change,no,3,0,retained/mixed; audit merged runtime,fix: retain upload markers through promotion
abb6c79a7e17893d167d7866737974e3d65f8258,change,no,26,5,retained/mixed; audit merged runtime,fix relay sizing fences and unix package contract
8dba321a5d7bd80a6a53243e44c45973ee77717d,change,no,9,4,retained/mixed; audit merged runtime,fix relay sizing retry and bundled binary contract
105f08e003ff0a7d2fc27a29c2a629d3ed44aa5e,change,no,1,0,retained/mixed; audit merged runtime,fix(relay): disarm git guard after leader reap
4063c49edac69f45022372ec7e8e970a3db843da,change,no,1,0,retained/mixed; audit merged runtime,fix(relay): disarm git guards on all reap paths
7c2ffa4cce7390d8f64a62d55a4ab3edb6f5397d,change,no,1,0,retained/mixed; audit merged runtime,fix(relay): keep git guard through stderr cleanup
6b7cf66274edf924f3fec0a80dd5ccdabbf6f8e6,change,no,3,0,retained/mixed; audit merged runtime,fix: make upload and git cleanup ownership-safe
2cea5b949f3e36361adcfa2170b085cd6075fb9b,change,no,2,0,retained/mixed; audit merged runtime,fix(relay): release stale outbound backlog bytes
0ffcaa96d83ad87724e7c5f5fdb1e69f5f1d39f4,change,no,1,0,retained/mixed; audit merged runtime,fix(relay): own pending backlog accounting
0594b1b08f571b98b874039923c969d7bd7ab9bb,change,no,1,0,retained/mixed; audit merged runtime,fix(relay): disarm git guard after no-stdout cleanup
b664fdc449cfbc5a53b30e53e94df96ae21c251f,merge topology,no,0,0,topology; see constituent changes,integrate relay runtime and sizing race fixes
49e58ff0b3beaab89f5f969a1375fa15cc76a000,change,no,2,0,retained/mixed; audit merged runtime,fix relay integration compile shape
7517ddeaf97f57c991c0a61992c567fa73db3f90,change,no,1,0,retained/mixed; audit merged runtime,fix relay overflow accounting ownership
2305e2c7b746551f5d3eae4c839a2c2c0d17add7,change,no,1,0,retained/mixed; audit merged runtime,serialize sizing generation with grid updates
6272f02005f5266cb1362ad407a73e6a349c1673,change,no,1,0,retained/mixed; audit merged runtime,fix sizing queue guard bindings
561a557f44cafb3b96619b8c6884c0f2ab18be8f,change,no,1,0,retained/mixed; audit merged runtime,fence stale sizing leases by endpoint
52ff61cf58006b5aa6b0b7ec49466ef9e2340e99,change,no,1,0,retained/mixed; audit merged runtime,break sizing lease endpoint cycles
8a48a55221ba258b31b9e62997b9e9f61aebd618,change,no,2,0,retained/mixed; audit merged runtime,clarify relay sizing boundary
22e1624b528564e9eebad7f6335be6c314c2be76,change,no,7,0,retained/mixed; audit merged runtime,fix relay ordered sizing and lifecycle fences
2b2480c39a596a1e7a82306efe86d76f30f7b8cc,change,no,3,0,retained/mixed; audit merged runtime,fix relay ordered sizing batch and cleanup
5e558bb8a6c5b5cdafeca1c94b22654fb8f97926,change,no,1,0,retained/mixed; audit merged runtime,fix relay close barriers and replacement ordering
bdfc1753a8b37c19ea1c32e9418accbd685accc0,change,no,1,0,retained/mixed; audit merged runtime,guard close retries and claim input fencing
ece80ea2049a89fea4936215b1fe620c1ef785ee,change,no,1,0,retained/mixed; audit merged runtime,fence stale relay resize generations
5b725bc72136deaed74e78e2e16ee309f724074b,change,no,1,0,retained/mixed; audit merged runtime,drop superseded relay resize metadata safely
2aed31a37e974329b13427391947bb3fe2ac7bb9,change,no,1,0,retained/mixed; audit merged runtime,preserve current claim fences across stale drops
759f3b322b555147e35e004ba445bdb8c62a9464,change,no,1,0,retained/mixed; audit merged runtime,reject claims after failed close barriers
247aa9c62da6895f4e03ddecac707a7941741e9c,change,no,1,0,retained/mixed; audit merged runtime,relay: fail closed when shared sizing setup fails
cccbcda746a5c1b7c9c3cd675c879da22f8f8aed,change,no,1,0,retained/mixed; audit merged runtime,relay: batch owner resize verification with report
eff8c9483c9aa63c61981c585c20e73e3626802b,change,no,1,0,retained/mixed; audit merged runtime,relay: ignore superseded owner responses
1ababba4fc21d894160f08dfc390c0b676ef8351,change,no,1,0,retained/mixed; audit merged runtime,relay: fence stale owner refusals by generation
3b7a620ec47beb1ce69974e46165706c47b794a9,change,no,1,0,retained/mixed; audit merged runtime,relay: fence stale candidate responses
a0da40c88355727a19e9bb5cd3a3d6acd3cd01fa,change,no,1,0,retained/mixed; audit merged runtime,relay: keep sizing cleanup on the queue
42f4f55c419deb76f8ff4b1fd6aec7e93f308420,change,no,1,0,retained/mixed; audit merged runtime,relay: fence generation-scoped teardown
5507af522bc0ade24bda155826329a5e51c33b1d,change,no,1,0,retained/mixed; audit merged runtime,relay: clear provisional lease on failed join
e4410029c5d9677f6ae64275f27718ebccb6938a,change,no,1,0,retained/mixed; audit merged runtime,relay: fence claim requests by generation and token
f8b9e9ebb07aff202add5c34fbc7ea1e25b1d4a0,change,no,1,0,retained/mixed; audit merged runtime,relay: renew claim identity across candidate updates
fd1262ff2d63ec7e6954e06361a3ffed74c1ec85,change,no,1,0,retained/mixed; audit merged runtime,relay: renew claims across passive viewer leaves
bddb88c2719310e248d1a14a32ed0b0e98cf0c03,change,no,1,0,retained/mixed; audit merged runtime,relay: detach replacements after close failure
3fd85d807aa53a17642f3c4d411f446bf2fccda0,change,no,1,0,retained/mixed; audit merged runtime,relay: fence close-worker failure paths
49ef744fab56ec576a4245e79b5e7c0b8d321d3a,change,no,1,0,retained/mixed; audit merged runtime,relay: serialize failed-close teardown and passive claims
ae37f4d109d732ad3c1c1aaf6ffe6d8ea0d13fbb,change,no,1,0,retained/mixed; audit merged runtime,relay: hand off stalled close retries
6cf5630c141631a759204a5f045792f80401bd9e,change,yes,94,2,retained/mixed; audit merged runtime,Fix retained closed window contexts and PTY respawn (#8567)
3f98f5db6c00aefc2869b9d0c0f1dd4be7ef4513,change,no,14,6,retained/mixed; audit merged runtime,"cmux Cloud: 5-second machine creates, box-type glyphs (#10698)"
d7b59bab2b8fae801992e090a6cb7b3195c15608,change,no,0,1,excluded or superseded paths,test(iroh): release the gated dial that deadlocked CmxConnectivityPeerSessionTests (#10741)
